date,min,max,pm25,q1,q3,stdev,count
2020-07-21,0.03,1.62,0.5,0.3,0.8,0.287,266
2020-07-22,0.1,2.08,0.22,0.2,0.3,0.196,271
2020-07-23,0,1.75,0.2,0.1,0.2,0.198,303
2020-07-24,0.08,3.05,0.3,0.2,0.4,0.315,377
2020-07-25,0.1,2.08,0.22,0.2,1.3,0.594,83
2020-07-26,0.3,3.42,0.82,0.6,1.33,0.503,445
2020-07-27,1.08,20.14,2.44,1.7,3.89,2.23,284
2020-07-28,0.9,20.45,2.62,1.52,7.65,4.647,423
2020-07-29,0.32,4.84,1,0.76,2.25,1.024,332
2020-07-30,0.2,10.07,1.08,0.7,2.34,1.347,417
2020-07-31,0.4,8.02,2.1,1.14,3.79,1.41,420
2020-08-01,1.08,7.37,2.4,1.67,4.75,1.828,422
2020-08-02,0.47,5.07,2.29,1.48,3.76,1.231,409
2020-08-03,0.35,2.75,1.3,0.7,1.87,0.638,411
2020-08-04,0,4.3,0.43,0.2,0.7,0.391,467
2020-08-05,0.4,2.52,0.9,0.7,1.1,0.268,504
2020-08-06,0.6,13.68,1.33,1.08,1.98,1.032,379
2020-08-07,0.22,24.05,1.52,1.14,3.3,1.826,512
2020-08-08,0.68,9.55,1.5,1.1,2.58,0.97,465
2020-08-09,0.5,8.13,1.24,0.98,3.15,1.493,518
2020-08-10,0.35,999.9,0.8,0.6,1,61.665,523
2020-08-11,0.3,999.9,0.9,0.7,1.14,43.641,525
2020-08-12,0.7,21.17,1.2,1,1.4,1.15,527
2020-08-13,1,102.25,2.5,2.1,3.58,5.931,533
2020-08-14,1.6,10.65,3.9,2.54,4.76,2.095,473
2020-08-15,1.9,14.9,4.47,2.64,5.18,1.403,533
2020-08-16,0.4,9.9,3.45,0.75,6.97,2.913,527
2020-08-17,0.7,6.87,2.33,1.7,3.82,1.297,525
2020-08-18,1.65,6.95,3.28,2.7,3.97,0.959,519
2020-08-19,1.45,14.4,2.94,2.4,4.78,2.673,512
2020-08-20,1.2,6.43,2.33,1.98,2.67,0.789,522
2020-08-21,1.52,14.18,4.2,2.92,6.85,3.319,515
2020-08-22,0.98,11.9,3.1,1.65,4.5,2.386,469
