date,min,max,pm25,q1,q3,stdev,count
2020-03-17,0.92,3.9,1.8,1.45,2.17,0.577,574
2020-03-18,0.36,3.76,1.05,0.69,2.63,0.988,513
2020-03-19,0.35,2.44,1.08,0.84,1.28,0.356,559
2020-03-20,0.56,5.03,1.35,1,1.98,0.918,483
2020-03-21,0.35,4.05,0.9,0.72,1.23,0.649,490
2020-03-22,0.47,3.2,1.14,0.9,1.48,0.45,480
2020-03-23,0.66,2.18,1.2,1,1.42,0.301,471
2020-03-24,1.35,4.25,2.13,1.86,2.66,0.635,461
2020-03-25,2.2,5.38,3.66,3.1,4.3,0.768,463
2020-03-26,3.1,10.32,6.1,5.28,6.95,1.511,448
2020-03-27,4.96,11.27,7.93,5.95,9.02,1.692,406
2020-03-28,0.34,1.66,0.97,0.75,1.1,0.254,182
2020-03-29,0.3,1.52,0.72,0.62,0.85,0.186,356
2020-03-30,0.45,3.93,0.9,0.74,1.12,0.4,142
2020-03-31,0.4,1.62,0.95,0.8,1.12,0.242,331
2020-04-01,0.4,2.37,1,0.9,1.27,0.339,219
2020-04-02,0.26,3.3,1.56,1.05,1.93,0.588,468
2020-04-03,0.24,3.5,0.75,0.57,0.92,0.337,481
2020-04-04,0.46,12.07,0.82,0.7,1,1.033,530
2020-04-05,0.7,6.38,1.51,1.1,3.08,1.399,547
2020-04-06,2.13,11.05,5.55,3.64,7.4,2.295,513
2020-04-07,1.44,23.25,7.94,2.25,9.28,5.653,457
2020-04-08,1.74,3.67,2.38,2.23,2.6,0.281,485
2020-04-09,0.28,2.67,0.8,0.65,1.02,0.478,477
2020-04-10,0.1,4.72,0.54,0.4,1.38,0.795,532
2020-04-11,0.9,3.36,1.6,1.28,1.91,0.447,157
2020-04-12,0.05,12.78,2.22,1.11,4.24,2.997,585
2020-04-13,0.22,1.38,0.79,0.65,0.92,0.217,559
2020-04-14,0.23,2.42,0.84,0.6,1.06,0.336,561
2020-04-15,0.3,3.14,0.85,0.62,1.18,0.671,516
2020-04-16,0.14,18.04,0.6,0.43,0.79,1.118,512
2020-04-17,0.3,10.35,0.65,0.53,0.76,0.538,566
2020-04-18,0.28,7.7,0.97,0.7,1.21,0.814,582
2020-04-19,0.4,4.34,0.94,0.75,1.5,0.619,562
2020-04-20,0.42,4.36,0.88,0.7,1.12,0.371,510
2020-04-21,0.6,81.42,1.25,0.95,1.67,6.207,381
2020-04-22,0.62,2.34,1.06,0.9,1.24,0.258,418
2020-04-23,0.6,1.94,1.12,0.95,1.27,0.231,473
2020-04-24,0.22,3.04,0.62,0.5,0.98,0.331,545
2020-04-25,0.16,4.22,0.62,0.45,0.75,0.313,510
2020-04-26,0.14,3.05,1.14,0.86,1.42,0.524,554
2020-04-27,0.66,4,1.4,1.2,2.12,0.684,525
2020-04-28,0.65,2.29,1.36,1.02,1.65,0.364,406
2020-04-29,0.78,18.12,1.49,1.26,1.87,1.27,494
2020-04-30,1.34,7.22,3.15,1.94,3.65,1.378,538
2020-05-01,2.44,14.64,4.63,3.43,8.07,3.048,552
2020-05-02,0.5,10.9,1.11,0.87,2.54,2.25,545
2020-05-03,0.35,3.36,1.13,0.9,1.98,0.688,572
2020-05-04,0,2.66,0.82,0.08,1.05,0.56,530
2020-05-05,0.37,4.75,0.77,0.65,1.08,0.787,495
2020-05-06,0.55,2.45,1.09,0.97,1.25,0.25,581
2020-05-07,0.45,1.94,1.08,0.83,1.2,0.25,385
2020-05-08,1.08,4.34,2.16,1.52,2.74,0.742,343
2020-05-09,0.4,3.54,0.86,0.68,1,0.38,340
