date,min,max,pm25,q1,q3,stdev,count
2021-10-26,0.7,199.53,4.2,2.1,9.3,13.422,571
2021-10-27,0.6,80.8,2.19,1.5,2.9,5.901,544
2021-10-28,0.7,63.3,2.59,1.5,3.93,5.84,546
2021-10-29,7.27,79.83,14.6,11.87,20.3,8.321,564
2021-10-30,10.53,121.63,26.3,23.14,28.85,9.293,569
2021-10-31,6.68,121.4,19.97,11,30.7,12.934,567
2021-11-01,6.8,132.43,17.57,13.17,23.8,8.949,539
2021-11-02,17.3,54.77,25,22.49,27.05,4.397,541
2021-11-03,15.83,49.13,25.03,21.92,28.07,4.405,404
2021-12-05,1,2.3,1.4,1.3,1.57,0.223,336
2021-12-06,0.8,8.23,1.6,1.3,3.4,1.429,559
2021-12-07,2.8,22,4.37,3.73,5.23,1.733,559
2021-12-08,0.8,32.6,2.8,1.7,3.83,2.366,543
2021-12-09,0.9,89.9,2,1.8,2.29,5.245,555
2021-12-10,1.5,67.9,4.23,3,7.93,4.933,542
2021-12-11,0.9,38.47,2.52,1.6,10.34,5.313,561
2021-12-12,5.13,39.86,12.23,10.8,13.89,3.587,533
2021-12-13,0.8,218.6,6.1,5.09,7.45,10.755,532
2021-12-14,1.2,105.17,2.37,1.97,6,8.527,539
2021-12-15,0.6,52.6,2.1,1.4,2.5,5.393,549
2021-12-16,0.43,40.07,0.9,0.7,1.07,3.97,549
2021-12-17,0.4,62.93,1.35,0.93,1.9,5.18,542
2021-12-18,0.2,63.43,0.73,0.6,1.2,4.703,536
2021-12-19,0.1,16.37,0.4,0.3,0.6,0.851,547
2021-12-20,0.4,12.17,0.9,0.7,1.37,0.875,521
2021-12-21,0.7,15.13,1.7,1.2,3.15,1.62,553
2021-12-22,0.97,7.17,3.73,3.17,4.23,1.127,550
2021-12-23,0.73,4.63,2.2,1.6,2.63,0.813,522
2021-12-24,0.1,3.43,0.5,0.4,0.6,0.253,542
2021-12-25,0.2,2,0.8,0.5,1.23,0.417,533
2021-12-26,0.4,5.47,1.2,0.8,2.19,1.06,560
2021-12-27,1.5,8.8,3.73,2.67,4.73,1.625,568
2021-12-28,1.73,12.33,3.93,3.27,5.7,2.627,567
2021-12-29,10.47,73.9,22.17,16.93,23.73,4.619,564
2021-12-30,2.1,92.5,11.43,5.3,15.27,7.869,559
2021-12-31,0.73,86.5,2.27,1.6,3.37,7.186,567
2022-01-01,0.53,14.7,1.4,1.09,2.72,1.589,565
2022-01-02,0.1,14.23,3.3,1.27,4.59,2.24,566
2022-01-03,1.03,9.9,2.27,1.8,2.8,0.903,559
2022-01-04,0.6,3.17,1.6,1.3,1.83,0.465,566
2022-01-05,0.6,2.83,1.4,1.12,1.6,0.326,567
2022-01-06,0.33,1.83,0.8,0.63,1.1,0.299,569
2022-01-07,0.37,3.13,1.1,0.83,1.5,0.606,575
2022-01-08,0.3,10.6,4.07,1,7.63,3.326,535
2022-01-09,2.06,35.22,4.69,3.87,9.86,7.027,542
2022-01-10,3.8,17.2,5.43,4.93,5.9,0.873,540
2022-01-11,1.45,9.52,4.07,3.43,5.07,1.664,559
2022-01-12,1.7,43.83,4.2,2.6,11.99,5.21,552
2022-01-13,0.6,83,1.33,1.1,1.79,6.683,560
2022-01-14,0.1,48.17,0.63,0.5,0.83,3.585,551
2022-01-15,0.2,18.82,0.93,0.7,1.5,1.613,557
2022-01-16,0.37,182.43,1.3,0.8,2.29,9.254,563
2022-01-17,0.17,22.97,0.7,0.6,0.9,2.118,563
2022-01-18,0.5,46.17,1.2,0.9,1.5,4.867,564
2022-01-19,0.1,69.56,2.5,2.02,2.87,5.003,556
2022-01-20,0.2,60.2,0.7,0.56,0.9,3.883,571
2022-01-21,0.4,36.27,0.9,0.73,1.3,2.411,537
2022-01-22,1,96.57,1.6,1.4,2,4.49,557
2022-01-23,1.6,138.37,3.5,2.37,6.73,8.031,551
2022-01-24,0.77,113.27,2.1,1.4,3.42,6.551,560
2022-01-25,0.77,31.4,1.77,1.3,2.4,2.649,556
2022-01-26,0.73,133.6,2.27,1.3,3.9,10.513,519
2022-01-27,0.3,121.8,1.93,1.27,2.79,8.122,557
2022-01-28,0.2,33.72,0.83,0.6,1.2,2.469,565
2022-01-29,0.07,119.27,1,0.75,1.42,9.033,565
2022-01-30,0,92.1,0.4,0.27,0.7,4.605,564
2022-01-31,0.3,26.13,1,0.8,1.19,1.776,568
2022-02-01,0.7,175.83,1.4,1.1,1.9,7.684,523
2022-02-02,0.9,33.07,2.73,2.27,3.47,2.156,538
2022-02-03,0.6,59.63,2.47,1.9,3.17,3.218,533
2022-02-04,0.4,67.77,3,1.37,4.76,6.729,547
2022-02-05,0.82,56.53,1.6,1.4,2.1,5.083,553
2022-02-06,0.3,74.37,1.35,1.07,1.7,4.997,558
2022-02-07,0.3,78.8,0.9,0.6,1.17,4.608,565
2022-02-08,0.2,62.07,1,0.8,1.4,4.654,548
2022-02-09,0.6,39.6,1.7,1.17,2.4,3.428,529
2022-02-10,0.7,59.33,1.62,1.3,2,4.324,530
2022-02-11,0.5,55,1,0.8,1.3,4.607,538
2022-02-12,0.5,37.97,1.8,1.33,2.23,3.127,565
2022-02-13,1.6,69.47,2.6,2.2,3.2,6.492,575
2022-02-14,2.2,92.33,7.7,6.43,11.18,6.041,572
2022-02-15,1.1,107.53,5.9,2.47,7.13,6.783,578
2022-02-16,0.53,124.7,2.34,1.6,4.62,8.048,576
2022-02-17,0.17,163.3,0.8,0.6,1.1,8.191,575
2022-02-18,0.2,92.73,0.96,0.7,1.5,6.607,574
2022-02-19,0.3,181.37,1.27,0.97,1.6,8.588,571
2022-02-20,0.67,77.9,1.34,1.1,2.43,4.612,570
2022-02-21,0.1,19.77,1.1,0.6,1.6,2.239,574
2022-02-22,0.73,4,2.2,1.9,2.6,0.651,578
2022-02-23,0.7,4.2,2,1.5,2.5,0.72,578
2022-02-24,0.6,8.6,1.7,1.17,2.13,0.693,570
2022-02-25,0.5,11.57,1.57,1.1,1.99,1.206,569
2022-02-26,0.47,2.87,1,0.8,1.24,0.342,577
2022-02-27,0.5,2.17,1.2,0.9,1.5,0.354,572
2022-02-28,0.43,2.87,1.2,1,1.54,0.415,573
2022-03-01,1,11.47,2.9,1.87,3.83,2.732,573
2022-03-02,0.6,10.17,3.1,2.13,8.17,3.107,567
2022-03-03,0.3,2.83,0.73,0.6,0.9,0.259,569
2022-03-04,0.2,2.97,0.9,0.7,1.1,0.357,564
2022-03-05,0.47,4,1,0.8,1.36,0.78,569
2022-03-06,0.3,14.2,0.9,0.7,1.4,0.989,496
2022-03-07,0.45,40.6,0.93,0.8,1.27,2.542,517
2022-03-08,0.73,28.87,1.62,1.38,2.29,1.82,564
2022-03-09,0.73,63.83,1.83,1.5,2.17,2.809,573
2022-03-10,0.7,60.4,2.13,1.3,3.27,5.362,574
2022-03-11,2.4,174.07,4.67,3.65,5.33,9.958,569
2022-03-12,1.45,93.17,3.4,2.83,4.43,7.436,571
2022-03-13,0.6,13.2,5.49,2.49,9.22,3.401,560
2022-03-14,3.6,39.72,14.1,8.66,17.07,5.735,572
2022-03-15,9.52,31.9,17.5,14.85,21.52,4.36,576
2022-03-16,5.53,23.1,11.7,8.02,13.8,3.749,570
2022-03-17,3.63,33.7,8.63,6.3,11,3.108,573
2022-03-18,0.7,35.6,2.1,1.5,12.52,7.255,552
2022-03-19,0.7,16.6,1.33,1.1,1.7,1.33,576
2022-03-20,0.7,24.7,1.4,1.12,1.9,2.171,563
2022-03-21,5.82,32.1,11.68,9.1,14.6,3.736,550
2022-03-22,8.93,191.37,13.97,11.93,16.73,8.681,575
2022-03-23,2.63,72,4.9,3.97,9.19,6.557,562
2022-03-24,3,61.23,4.59,4.09,5.07,3.467,557
2022-03-25,0.47,57.47,5.65,3.1,7.57,4.111,574
2022-03-26,0.3,40.22,0.9,0.7,1.2,2.625,574
2022-03-27,0.3,90.97,1,0.8,1.2,5.31,566
2022-03-28,0.28,25.6,1,0.7,2.52,2.453,574
2022-03-29,0.3,20.23,0.9,0.7,1.2,1.324,574
2022-03-30,0.4,17.64,0.9,0.7,1.2,1.358,563
2022-03-31,0.37,30.1,1.3,0.98,1.73,1.935,577
2022-04-01,0.4,4.13,1.6,1,2.06,0.65,569
2022-04-02,0.45,14.88,1.3,0.87,2.13,1.088,547
2022-04-03,0.1,112.97,0.6,0.4,0.73,5.832,570
2022-04-04,0.1,83.73,0.9,0.5,1.5,4.663,575
2022-04-05,0.1,80.97,0.53,0.4,0.7,4.022,574
